Time,Time Code,Country Name,Country Code,"Access to clean fuels and technologies for cooking, rural (% of rural population) [EG.CFT.ACCS.RU.ZS]","Access to clean fuels and technologies for cooking, urban (% of urban population) [EG.CFT.ACCS.UR.ZS]","Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Access to electricity, urban (% of urban population) [EG.ELC.ACCS.UR.ZS]","People using safely managed drinking water services, rural (% of rural population) [SH.H2O.SMDW.RU.ZS]","People using safely managed sanitation services, rural (% of rural population) [SH.STA.SMSS.RU.ZS]",Rural population (% of total population) [SP.RUR.TOTL.ZS],Rural population [SP.RUR.TOTL],Rural population growth (annual %) [SP.RUR.TOTL.ZG],"People using safely managed drinking water services, urban (% of urban population) [SH.H2O.SMDW.UR.ZS]","People using safely managed sanitation services, urban (% of urban population) [SH.STA.SMSS.UR.ZS]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Urban population growth (annual %) [SP.URB.GROW],Urban population [SP.URB.TOTL],"Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]"
2021,YR2021,Lesotho,LSO,21.1,82,37.7331949120421,80.6242065429688,..,..,70.52,1608881,0.567278650266865,..,..,29.48,2.75141273440041,672573,81.0199966430664,89.3399963378906,8.70263957977295,13.6582899093628
2021,YR2021,Liberia,LBR,0.1,0.6,8.0555468849698,49.5078010559082,..,..,47.427,2463081,1.04351583664823,..,..,52.573,2.98375028508875,2730335,..,..,2.69217991828918,6.86678981781006
2021,YR2021,Libya,LBY,..,..,..,100,..,..,19.006,1280107,-0.366717930488518,..,..,80.994,1.58975261469859,5455170,..,..,..,..
2021,YR2021,Liechtenstein,LIE,..,..,100,100,..,..,85.529,33390,0.664074917490074,..,..,14.471,1.10360678661133,5649,..,..,..,..
2021,YR2021,Lithuania,LTU,100,100,100,100,..,..,31.751,889294,-0.424603358342734,..,..,68.249,0.510732875843169,1911545,99.8300018310547,99.9499969482422,..,..
2021,YR2021,Luxembourg,LUX,100,100,100,100,..,..,8.328,53305,-1.07663349756824,..,..,91.672,1.75746552951904,586759,..,..,..,..
2021,YR2021,"Macao SAR, China",MAC,..,..,100,100,..,..,0,0,..,..,..,100,1.51504486448614,686607,97.1100006103516,99.7900009155273,..,13.7566690444946
2021,YR2021,Madagascar,MDG,0.5,3.6,10.9319491220138,72.6275253295898,..,..,60.793,17578693,1.3159189166417,..,..,39.207,4.14829941294465,11336960,77.25,80.5100021362305,..,15.5161895751953
2021,YR2021,Malawi,MWI,0.5,6.1,5.57918334489657,54.2326927185059,..,..,82.305,16370252,2.28632506336067,..,..,17.695,4.13757317990985,3519490,67.3099975585938,76.2399978637695,..,..
2021,YR2021,Malaysia,MYS,90,97.8,100,100,..,..,22.304,7488317,-1.25487382891704,..,..,77.696,1.81211067246512,26085557,..,..,..,16.3746204376221
2021,YR2021,Maldives,MDV,99.5,99.8,100,100,..,..,58.898,307128,0.622849442076936,..,..,41.102,2.41402267962539,214329,97.8600006103516,99.4300003051758,..,11.9077501296997
2021,YR2021,Mali,MLI,0.3,1.8,18.2560941135187,96.8739395141602,..,..,55.323,12118494,1.77930513567098,..,..,44.677,4.89191053403395,9786489,..,..,4.40148019790649,15.9577798843384
2021,YR2021,Malta,MLT,100,100,100,100,..,..,5.19,26912,-0.644470544264209,..,..,94.81,0.6894819480313,491624,94.9400024414063,99.4499969482422,..,..
2021,YR2021,Marshall Islands,MHL,0.89999999999999,87,100,96.0107727050781,..,..,21.838,9183,-4.85671599910692,..,..,78.162,-2.71925518200787,32867,..,..,..,..
2021,YR2021,Mauritania,MRT,19.7,73.5,..,89.6916580200195,..,..,43.867,2024451,0.733250155970717,..,..,56.133,4.00016634682876,2590523,66.9599990844727,76.4899978637695,..,10.4946050643921
2021,YR2021,Mauritius,MUS,98.7,99.3,99.8346950079891,99.2591094970703,..,..,59.225,749986,-0.000133335733373086,..,..,40.775,0.0621867074163359,516348,92.1500015258789,99.3000030517578,4.87728023529053,14.3231296539307
2021,YR2021,Mexico,MEX,59.1,90.8,100,99.9029846191406,..,..,18.984,24053703,-0.930688376022042,..,..,81.016,0.911823977262318,102651435,..,..,..,..
2021,YR2021,"Micronesia, Fed. Sts.",FSM,3.49999999999999,34.1,79.4361183805895,97.5949020385742,..,..,76.932,87034,0.734589392310043,..,..,23.068,1.49792400436107,26097,..,..,..,..
2021,YR2021,Moldova,MDA,97.2,99.1,100,100,..,..,57.002,1490716,-1.02025799583585,..,..,42.998,-0.412139329656397,1124483,99.5999984741211,99.6999969482422,..,..
2021,YR2021,Monaco,MCO,100,100,100,100,..,..,0,0,..,..,..,100,-0.641236845621876,36686,..,..,..,5.72898006439209
2021,YR2021,Mongolia,MNG,16.3,70.7,100,100,..,..,31.215,1045010,1.20017632740147,..,..,68.785,1.79561951920373,2302772,..,..,..,19.4042282104492
2021,YR2021,Montenegro,MNE,43.5,70.9,99.3735048485305,100,..,..,32.174,199225,-1.38279076100896,..,..,67.826,0.161802886032932,419986,98.9800033569336,99.0500030517578,..,..
2021,YR2021,Morocco,MAR,97,99.4,100,100,..,..,35.935,13323470,-0.42085763604598,..,..,64.065,1.88693234929498,23753114,75.9300003051758,98.3600006103516,..,16.8608207702637
2021,YR2021,Mozambique,MOZ,0.2,14.5,3.8126336413552,77.3786087036133,..,..,62.372,20007111,1.95781133362253,..,..,37.628,4.3253719388489,12069961,63.4199981689453,72.4800033569336,..,18.7598094940186
2021,YR2021,Myanmar,MMR,26.8,82,62.7705858323696,93.6031799316406,..,..,68.552,36879663,0.252443777153596,..,..,31.448,1.68028696218233,16918421,..,..,..,..
2021,YR2021,Namibia,NAM,13.3,72.5,33.2146780646369,74.7402572631836,..,..,46.995,1189044,-0.411416490578068,..,..,53.005,3.48673295359635,1341107,92.25,95.5500030517578,9.64048957824707,24.8079109191895
2021,YR2021,Nauru,NRU,100,100,100,100,..,..,0,0,..,..,..,100,1.57902257627617,12511,..,..,7.0916953086853,3.63188004493713
2021,YR2021,Nepal,NPL,22.1,63.4,..,94.2,..,..,78.992,23725239,1.76632285853189,..,..,21.008,4.3895210502418,6309750,71.1500015258789,94.1800003051758,..,14.3892078399658
2021,YR2021,Netherlands,NLD,100,100,100,100,..,..,7.428,1302355,-3.9005694895099,..,..,92.572,0.887108129015578,16230689,..,..,..,..
2021,YR2021,New Caledonia,NCL,..,..,100,100,..,..,28.075,77111,-0.63472578055695,..,..,71.925,1.37155666695711,197549,..,..,..,..
2021,YR2021,New Zealand,NZL,100,100,100,100,..,..,13.211,675267,-0.26340032162783,..,..,86.789,0.519387762106515,4436133,..,..,..,..
2021,YR2021,Nicaragua,NIC,9.7,86.4,66.3371347947688,100,..,..,40.723,2789745,0.742566938278821,..,..,59.277,1.83926222503864,4060795,..,..,..,..
2021,YR2021,Niger,NER,0.4,13.2,9.08250193993247,65.9,..,..,83.249,21022639,3.55738753138106,..,..,16.751,4.45643069921083,4230083,37.3400001525879,47.1599998474121,..,11.9526195526123
2021,YR2021,Nigeria,NGA,4.6,32.8,26.3481778258078,89.2,..,..,47.254,100840661,0.75253093446399,..,..,52.746,3.91158763372462,112560662,..,..,..,5.14023017883301
2021,YR2021,North Macedonia,MKD,59.4,92.2,100,100,..,..,41.214,851107,-1.09443829534434,..,..,58.786,0.158859542493988,1213985,..,..,..,..
2021,YR2021,Northern Mariana Islands,MNP,..,..,100,100,..,..,8.11,4013,-1.33665356403078,..,..,91.89,-0.114300799361142,45468,..,..,..,..
2021,YR2021,Norway,NOR,100,100,100,100,..,..,16.677,901946,-1.53623634527056,..,..,83.323,0.954484087915797,4506374,..,..,..,..
2021,YR2021,Oman,OMN,100,100,100,100,..,..,12.956,585672,-6.26465961169167,..,..,87.044,0.380309630186094,3934799,..,..,..,..
2021,YR2021,Pakistan,PAK,28.3,87.2,91.9433118402933,99.9015045166016,..,..,62.56,144765164,1.39544727165357,..,..,37.44,2.57128163621201,86636953,..,..,2.37757301330566,10.2402782440186
2021,YR2021,Palau,PLW,42.75,42,100,100,..,..,18.517,3338,-2.33911478935115,..,..,81.483,0.896008183183221,14686,..,..,..,..
2021,YR2021,Panama,PAN,100,100,..,99.7783451335833,..,..,31.225,1358683,0.166107427541163,..,..,68.775,1.84190423022041,2992584,..,..,..,11.9705295562744
2021,YR2021,Papua New Guinea,PNG,5,35.7,14.0345484494868,65.1794204711914,..,..,86.544,8610641,1.90038166095255,..,..,13.456,2.85690964935438,1338796,..,..,..,..
2021,YR2021,Paraguay,PRY,41.6,86.5,100,100,..,..,37.504,2514193,0.446506102896626,..,..,62.496,1.77970381658121,4189606,..,..,..,9.64235019683838
2021,YR2021,Peru,PER,45.4,96.2,83.5511622295803,98.9,..,..,21.5,7248826,0.285902819174157,..,..,78.5,1.484594176973,26466645,..,..,3.98178005218506,17.8741397857666
2021,YR2021,Philippines,PHL,27.65,69.4,96.473656035332,98.6050186157227,..,..,52.316,59577632,0.968379334547293,..,..,47.684,2.07505070686737,54302696,..,..,..,16.6221179962158
2021,YR2021,Poland,POL,100,100,100,100,..,..,39.925,15070539,-0.481845859782692,..,..,60.075,-0.348448299004671,22676585,99.8000030517578,99.9000015258789,..,..
2021,YR2021,Portugal,PRT,100,100,100,100,..,..,33.151,3422889,-1.3406515619444,..,..,66.849,1.08176782494225,6902258,96.7799987792969,99.7099990844727,..,..
2021,YR2021,Puerto Rico,PRI,..,..,100,100,..,..,6.408,209073,-0.748128411918579,..,..,93.592,-0.56474650852934,3053620,92.4000015258789,92.4000015258789,3.60358071327209,18.9016304016113
2021,YR2021,Qatar,QAT,100,100,100,100,..,..,0.721999999999994,19409,-8.43415272755142,..,..,99.278,-2.60520560824411,2668826,..,..,..,8.93682956695557
2021,YR2021,Romania,ROU,100,100,100,100,..,..,45.671,8732240,-1.05258853639425,..,..,54.329,-0.508637203794393,10387640,98.9000015258789,99.5,..,..
2021,YR2021,Russian Federation,RUS,75.5,76.4,100,99.1560363769531,..,..,25.066,35956998,-1.14949062453587,..,..,74.934,-0.193450840695678,107492288,..,..,..,..
2021,YR2021,Rwanda,RWA,0.700000000000001,23.8,38.1961558582986,97.9882888793945,..,..,82.432,11096904,2.20690900920424,..,..,17.568,3.14887017139105,2364984,75.9000015258789,86.9000015258789,3.82155990600586,11.3195695877075
2021,YR2021,Samoa,WSM,30.2,65.8,97.9333329628621,100,..,..,82.258,179951,1.94770361036009,..,..,17.742,0.942255424728103,38813,99.0999984741211,99.0999984741211,..,..
2021,YR2021,San Marino,SMR,100,100,100,100,..,..,2.38,803,-5.80574146266125,..,..,97.62,-0.647525636879579,32942,..,..,..,..
2021,YR2021,Sao Tome and Principe,STP,0.800000000000001,4.6,73.7191493439435,80.0223007202148,..,..,24.927,55614,-0.821944513039984,..,..,75.073,2.98451835694329,167493,93.8000030517578,98.0999984741211,..,16.5841903686523
2021,YR2021,Saudi Arabia,SAU,100,100,100,100,..,..,15.492,5569435,-1.54630960383511,..,..,84.508,0.132008528859113,30380961,..,..,..,18.7878799438477
2021,YR2021,Senegal,SEN,6.3,53.8,43.4250979978558,93.9400024414063,..,..,51.4,8674634,1.7197199608287,..,..,48.6,3.63378509292416,8202086,56.2999992370605,76.4000015258789,..,21.0820903778076
2021,YR2021,Serbia,SRB,66.2,91.9,100,99.9774627685547,..,..,43.349,2962612,-1.41546743042084,..,..,56.651,-0.581176359749602,3871714,..,..,..,..
2021,YR2021,Seychelles,SYC,100,100,100,100,..,..,42.028,41716,-0.203551443055919,..,..,57.972,1.5428972566442,57542,..,..,..,10.4837503433228
2021,YR2021,Sierra Leone,SLE,0,1.5,4.92032525852914,56.967098236084,..,..,56.628,4768441,1.45201018667166,..,..,43.372,3.28238029195017,3652200,47.7000007629395,71.9000015258789,9.0867395401001,33.8320999145508
2021,YR2021,Singapore,SGP,100,100,100,100,..,..,0,0,..,..,..,100,-4.17033630017526,5453566,..,..,2.80646228790283,13.378249168396
2021,YR2021,Sint Maarten (Dutch part),SXM,..,..,100,100,..,..,0,0,..,..,..,100,1.25888270630519,42846,..,..,..,..
2021,YR2021,Slovak Republic,SVK,100,100,100,100,..,..,46.18,2515539,-0.342203174943344,..,..,53.82,-0.100811873040948,2931708,..,..,..,..
2021,YR2021,Slovenia,SVN,100,100,100,100,..,..,44.573,939634,-0.422038792532354,..,..,55.427,0.827932555072534,1168445,..,..,..,..
2021,YR2021,Solomon Islands,SLB,1.2,35.6,75.3826025086107,79.2226333618164,..,..,74.872,529982,1.77189175659077,..,..,25.128,4.22123257899854,177869,..,..,..,..
2021,YR2021,Somalia,SOM,0.4,6.4,30.6397161797332,70.6223983764648,..,..,53.269,9090664,2.04474062991305,..,..,46.731,4.41681805674587,7974917,..,..,..,4.3588228225708
2021,YR2021,South Africa,ZAF,69.9,95.7,93.3789518387952,87.3669662475586,..,..,32.153,19096392,-0.522735592905649,..,..,67.847,1.72820735429586,40295863,..,..,6.60466003417969,18.4172401428223
2021,YR2021,South Sudan,SSD,0,0,5.73263715411374,15.5558071136475,..,..,79.486,8543371,0.934855401808877,..,..,20.514,2.87783190075882,2204901,..,..,..,11.2075309753418
2021,YR2021,Spain,ESP,100,100,100,100,..,..,18.944,8982440,-1.18449303131883,..,..,81.056,0.409660414767995,38433310,..,..,..,..
2021,YR2021,Sri Lanka,LKA,24.2,70.7,100,100,..,..,81.14,17977378,0.894440654977326,..,..,18.86,1.85795175912168,4178622,..,..,..,..
2021,YR2021,St. Kitts and Nevis,KNA,100,100,100,100,..,..,69.094,32893,-0.167069190301036,..,..,30.906,0.12922095177243,14713,..,..,2.44862008094788,7.16271018981934
2021,YR2021,St. Lucia,LCA,94.1,98.2,100,100,..,..,81.06,145625,0.108556755607408,..,..,18.94,0.755210386246962,34026,..,..,..,14.4675903320313
2021,YR2021,St. Martin (French part),MAF,..,..,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,St. Vincent and the Grenadines,VCT,94.7,94.9,100,99.809196472168,..,..,46.548,48564,-1.18722481798975,..,..,53.452,0.503344702602103,55768,..,..,..,..
2021,YR2021,Sudan,SDN,54.7,77.2,49.3633418410828,84.2139511108398,..,..,64.407,29406434,2.17454280110503,..,..,35.593,3.66087923334274,16250768,..,..,..,12.4755802154541
2021,YR2021,Suriname,SUR,91.3,97.5,97.4953115365915,99.5006942749023,..,..,33.781,207072,0.763025734602326,..,..,66.219,1.07644572384519,405913,95,98.9000015258789,..,10.1074895858765
2021,YR2021,Sweden,SWE,100,100,100,100,..,..,11.762,1225108,-1.59410510031156,..,..,88.238,0.896813771764536,9190703,..,..,..,..
2021,YR2021,Switzerland,CHE,100,100,100,100,..,..,26.004,2263233,0.441360273949629,..,..,73.996,0.861926355989954,6440172,..,..,..,..
2021,YR2021,Syrian Arab Republic,SYR,95.3,99.5,74.5294266540843,100,..,..,43.876,9356279,1.153244738089,..,..,56.124,3.78469280318205,11968088,..,..,..,..
2021,YR2021,Tajikistan,TJK,80.9,98.2,99.8137349087621,98.9183044433594,..,..,72.274,7046761,1.84049420640959,..,..,27.726,2.9410605641589,2703303,..,..,..,19.9120693206787
2021,YR2021,Tanzania,TZA,1.6,16.5,23.3364258479985,77.3135528564453,..,..,64.046,40725784,1.87855991015871,..,..,35.954,5.05003787136275,22862550,81.8000030517578,88.0999984741211,3.29779005050659,13.5370082855225
2021,YR2021,Thailand,THA,79.1,90.9,100,99.7914581298828,..,..,47.837,34251820,-1.34531963754895,..,..,52.163,1.59052125513576,37349283,94.0999984741211,98.8000030517578,..,14.691722869873
2021,YR2021,Timor-Leste,TLS,5.09999999999999,33.5,100,100,..,..,68.305,902269,1.05086683454672,..,..,31.695,2.78888691359542,418673,..,..,..,7.47076988220215
2021,YR2021,Togo,TGO,0.800000000000001,23.8,24.6554121643341,96.3485336303711,..,..,56.642,4896604,1.38701924195054,..,..,43.358,3.66265953118944,3748225,..,..,..,20.7999591827393
2021,YR2021,Tonga,TON,84.5,94.7,100,100,..,..,76.896,81523,0.716469482028246,..,..,23.104,0.741700287919935,24494,99.4000015258789,99.4000015258789,6.60617733001709,12.6526498794556
2021,YR2021,Trinidad and Tobago,TTO,100,100,100,100,..,..,46.735,713019,0.384880953495068,..,..,53.265,0.589568825762537,812644,..,..,..,8.92938995361328
2021,YR2021,Tunisia,TUN,99.7,99.9,99.6679064555283,100,..,..,30.112,3692618,-0.228249275349127,..,..,69.888,1.28779928049411,8570328,82.6999969482422,97.6999969482422,..,..
2021,YR2021,Turkiye,TUR,84.9,99.5,100,100,..,..,23.431,19863725,-1.20316045958888,..,..,76.569,1.36560503608429,64911679,..,..,..,..
2021,YR2021,Turkmenistan,TKM,99.9,99.9,100,100,..,..,47.002,2980799,0.431721112311057,..,..,52.998,2.36559760527205,3361056,..,..,..,..
2021,YR2021,Turks and Caicos Islands,TCA,..,..,100,100,..,..,6.166,2782,-1.74599126285114,..,..,93.834,2.11760541879885,42332,..,..,4.49429988861084,13.0074701309204
2021,YR2021,Tuvalu,TUV,40.9,94.8,99.0979016824971,100,..,..,35.215,3945,-0.95863499016696,..,..,64.785,2.41210718594233,7259,..,..,..,..
2021,YR2021,Uganda,UGA,0.3,1.5,35.928120473266,72.2926483154297,..,..,74.447,34136762,2.41004909794314,..,..,25.553,5.58348513372764,11717016,79,90.8000030517578,2.66505002975464,8.21456050872803
2021,YR2021,Ukraine,UKR,88.1,99.1,100,100,..,..,30.243,13244273,-1.26302257609622,..,..,69.757,-0.55773124602023,30548582,100,99.9000015258789,..,18.6823711395264
2021,YR2021,United Arab Emirates,ARE,100,100,100,100,..,..,12.701,1189467,-1.12216871133547,..,..,87.299,1.12274940466998,8175678,98.1263580322266,99.6626663208008,..,..
2021,YR2021,United Kingdom,GBR,100,100,100,100,..,..,15.848,10622328,-1.64088431898736,..,..,84.152,0.214406091552174,56403972,..,..,..,..
2021,YR2021,United States,USA,100,100,100,100,..,..,17.127,56867044,-1.05616373619658,..,..,82.873,0.409258906239677,275164510,..,..,..,..
2021,YR2021,Uruguay,URY,100,100,100,100,..,..,4.39700000000001,150653,-2.06413677048608,..,..,95.603,0.0096475323000025,3275607,..,..,..,15.3908195495605
2021,YR2021,Uzbekistan,UZB,73.1,98.1,99.7982772935991,100,..,..,49.573,17308463,1.95351985238959,..,..,50.427,1.99752134749295,17606637,..,..,..,21.0146751403809
2021,YR2021,Vanuatu,VUT,1.7,18.7,60.7313451736013,97.0117645263672,..,..,74.335,237230,2.1745498991133,..,..,25.665,2.90981418827664,81907,89.0999984741211,96.9000015258789,..,..
2021,YR2021,"Venezuela, RB",VEN,83.6,97.9,99.8947894907304,100,..,..,11.675,3292334,-1.41842328626682,..,..,88.325,-0.973082844957155,24907533,97.5,98.6999969482422,..,..
2021,YR2021,Vietnam,VNM,95.1,98.6,100,100,..,..,61.948,60379495,-0.298613840974044,..,..,38.052,2.73303127667175,37088534,..,..,..,14.8174896240234
2021,YR2021,Virgin Islands (U.S.),VIR,..,..,100,100,..,..,3.95999999999999,4192,-2.91511003771472,..,..,96.04,-0.290692169424397,101678,..,..,..,..
2021,YR2021,West Bank and Gaza,PSE,..,..,100,100,..,..,22.997,1132085,1.22969962252203,..,..,77.003,2.8265248603175,3790664,..,..,..,..
2021,YR2021,"Yemen, Rep.",YEM,41.8,92.95,63.440797874038,93.1102828979492,..,..,61.454,20268538,1.10496772100487,..,..,38.546,3.80680448268827,12713103,..,..,..,..
2021,YR2021,Zambia,ZMB,2.2,19.5,14.500954556116,85.7174530029297,..,..,54.808,10672830,1.81882116246763,..,..,45.192,4.0944299035781,8800295,..,..,..,11.5141401290894
2021,YR2021,Zimbabwe,ZWE,7,77.9,31.6354636274113,85.3285064697266,..,..,67.697,10827136,1.95565130826573,..,..,32.303,2.23472352659423,5166388,89.6999969482422,90.6999969482422,..,..
2022,YR2022,Afghanistan,AFG,..,..,..,..,..,..,73.384,30181937,2.12380646497182,..,..,26.616,3.67564741322498,10946834,..,..,..,..
2022,YR2022,Albania,ALB,..,..,..,..,..,..,36.201,1004807,-3.55668856405446,..,..,63.799,0.01971024812209,1770827,..,..,..,..
2022,YR2022,Algeria,DZA,..,..,..,..,..,..,25.228,11328186,-0.376939621085701,..,..,74.772,2.31409357700036,33575039,..,..,..,15.3546171188354
2022,YR2022,American Samoa,ASM,..,..,..,..,..,..,12.804,5669,-1.90448667018769,..,..,87.196,-1.67738742311809,38604,..,..,..,..
2022,YR2022,Andorra,AND,..,..,..,..,..,..,12.189,9730,1.38675512204655,..,..,87.811,0.940293027193117,70094,..,..,..,..
2022,YR2022,Angola,AGO,..,..,..,..,..,..,31.919,11359649,1.16988950750432,..,..,68.081,4.01308573880927,24229338,..,..,..,6.64047193527222
2022,YR2022,Antigua and Barbuda,ATG,..,..,..,..,..,..,75.654,70935,0.626473656182584,..,..,24.346,0.443420768258624,22828,..,..,..,10.2930965423584
2022,YR2022,Argentina,ARG,..,..,..,..,..,..,7.65300000000001,3538352,-0.604271965438531,..,..,92.347,1.0536956642987,42696478,..,..,..,..
2022,YR2022,Armenia,ARM,..,..,..,..,..,..,36.427,1012841,-0.766181005512736,..,..,63.573,-0.153477828560035,1767628,..,..,..,..
2022,YR2022,Aruba,ABW,..,..,..,..,..,..,55.948,59554,-0.417236293185323,..,..,44.052,0.33538082170721,46891,..,..,..,..
2022,YR2022,Australia,AUS,..,..,..,..,..,..,13.512,3510274,0.197729794059343,..,..,86.488,1.27168738006658,22468661,..,..,..,..
2022,YR2022,Austria,AUT,..,..,..,..,..,..,40.744,3684288,0.325231476630216,..,..,59.256,1.40521055848541,5358240,..,..,..,..
2022,YR2022,Azerbaijan,AZE,..,..,..,..,..,..,42.83,4357959,-0.548794841816252,..,..,57.17,1.05848580372588,5817057,..,..,..,13.0001859664917
2022,YR2022,"Bahamas, The",BHS,..,..,..,..,..,..,16.508,67680,-0.258236023536616,..,..,83.492,0.660362476238831,342304,..,..,..,9.91151523590088
2022,YR2022,Bahrain,BHR,..,..,..,..,..,..,10.257,151007,-0.561968031700176,..,..,89.743,0.74594867804318,1321226,..,..,..,9.29553604125977
2022,YR2022,Bangladesh,BGD,..,..,..,..,..,..,60.289,103206552,-0.186067869158902,..,..,39.711,3.02005134703142,67979820,..,..,..,11.9194583892822
2022,YR2022,Barbados,BRB,..,..,..,..,..,..,68.676,193416,0.0413701809640267,..,..,31.324,0.403219482838558,88219,..,..,..,15.5437622070313
2022,YR2022,Belarus,BLR,..,..,..,..,..,..,19.674,1811720,-3.10674663674164,..,..,80.326,-0.495123385193918,7396981,..,..,..,..
2022,YR2022,Belgium,BEL,..,..,..,..,..,..,1.84699999999999,215535,-1.27240496841196,..,..,98.153,0.694343319397351,11453911,..,..,..,..
2022,YR2022,Belize,BLZ,..,..,..,..,..,..,53.604,217242,0.938370414690854,..,..,46.396,1.72299675057218,188030,..,..,..,..
2022,YR2022,Benin,BEN,..,..,..,..,..,..,50.466,6738656,1.5945636806233,..,..,49.534,3.84311253980829,6614208,..,..,..,..
2022,YR2022,Bermuda,BMU,..,..,..,..,..,..,0,0,..,..,..,100,-0.36450517984916,63532,..,..,..,13.5179738998413
2022,YR2022,Bhutan,BTN,..,..,..,..,..,..,56.314,440632,-0.559670231111908,..,..,43.686,2.2011997816392,341823,..,..,..,19.6539344787598
2022,YR2022,Bolivia,BOL,..,..,..,..,..,..,29.17,3565773,-0.0193768098890212,..,..,70.83,1.69273251605103,8658337,..,..,..,10.7916116714478
2022,YR2022,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,50.159,1621904,-1.97644966076043,..,..,49.841,-0.312364152347269,1611622,..,..,..,..
2022,YR2022,Botswana,BWA,..,..,..,..,..,..,27.776,730591,-0.757738982703075,..,..,72.224,2.528399763826,1899705,..,..,..,..
2022,YR2022,Brazil,BRA,..,..,..,..,..,..,12.445,26795765,-1.43477413276271,..,..,87.555,0.731782791660602,188517733,..,..,..,..
2022,YR2022,British Virgin Islands,VGB,..,..,..,..,..,..,50.669,15862,-0.220410051760688,..,..,49.331,1.42170126449031,15443,..,..,..,14.3296022415161
2022,YR2022,Brunei Darussalam,BRN,..,..,..,..,..,..,21.146,94946,-0.597499428019795,..,..,78.854,1.19277348396839,354056,..,..,..,..
2022,YR2022,Bulgaria,BGR,..,..,..,..,..,..,23.637,1528155,-7.60709253865654,..,..,76.363,-5.74364600544786,4936942,..,..,..,..
2022,YR2022,Burkina Faso,BFA,..,..,..,..,..,..,68.123,15446047,1.62925811561642,..,..,31.877,4.57853434254904,7227715,..,..,..,21.9580974578857
2022,YR2022,Burundi,BDI,..,..,..,..,..,..,85.583,11031286,2.24156833232946,..,..,14.417,5.18176829281217,1858290,..,..,..,20.6370830535889
2022,YR2022,Cabo Verde,CPV,..,..,..,..,..,..,32.455,192507,-0.471079298725834,..,..,67.545,1.54263067580849,400642,..,..,..,..
2022,YR2022,Cambodia,KHM,..,..,..,..,..,..,74.886,12556766,0.478359139929562,..,..,25.114,2.86403615948122,4211076,..,..,..,..
2022,YR2022,Cameroon,CMR,..,..,..,..,..,..,41.267,11519492,1.19046082901274,..,..,58.733,3.59912778515254,16395044,..,..,..,12.5704832077026
2022,YR2022,Canada,CAN,..,..,..,..,..,..,18.248,7103929,1.28231250663797,..,..,81.752,1.94454156169576,31825973,..,..,..,..
2022,YR2022,Cayman Islands,CYM,..,..,..,..,..,..,0,0,..,..,..,100,0.83308238204777,68706,..,..,..,12.5284643173218
2022,YR2022,Central African Republic,CAF,..,..,..,..,..,..,56.88,3173417,1.38439742155493,..,..,43.12,3.3114559101304,2405727,..,..,..,10.7420520782471
2022,YR2022,Chad,TCD,..,..,..,..,..,..,75.937,13458554,2.74435193415171,..,..,24.063,4.2938595268923,4264761,..,..,..,16.7226104736328
2022,YR2022,Channel Islands,CHI,..,..,..,..,..,..,68.923,119980,0.710133425768869,..,..,31.077,1.01625569242736,54099,..,..,..,..
2022,YR2022,Chile,CHL,..,..,..,..,..,..,12.088,2369699,-0.21734401293261,..,..,87.912,0.673638885028903,17234034,..,..,..,..
2022,YR2022,China,CHN,..,..,..,..,..,..,36.44,514596570,-2.84848047649475,..,..,63.56,1.64948085688024,897578430,..,..,..,..
2022,YR2022,Colombia,COL,..,..,..,..,..,..,17.95,9311387,-1.02079540826839,..,..,82.05,1.07001570964432,42562637,..,..,..,..
2022,YR2022,Comoros,COM,..,..,..,..,..,..,70.136,586880,1.46982083889384,..,..,29.864,2.67086974833235,249894,..,..,..,..
2022,YR2022,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,53.163,52636799,2.07183098888039,..,..,46.837,4.49147633058734,46373413,..,..,..,18.4080238342285
2022,YR2022,"Congo, Rep.",COG,..,..,..,..,..,..,31.264,1866593,0.841960505664972,..,..,68.736,2.94179949530881,4103831,..,..,..,16.6348667144775
2022,YR2022,Costa Rica,CRI,..,..,..,..,..,..,17.958,930373,-2.85813807099792,..,..,82.042,1.27494530689703,4250456,..,..,..,..
2022,YR2022,Cote d'Ivoire,CIV,..,..,..,..,..,..,47.339,13330919,1.4417526775112,..,..,52.661,3.37029172975914,14829623,..,..,..,13.6093196868896
2022,YR2022,Croatia,HRV,..,..,..,..,..,..,41.781,1610240,-1.45939032086179,..,..,58.219,-0.0591688575217449,2243760,..,..,..,..
2022,YR2022,Cuba,CUB,..,..,..,..,..,..,22.599,2533843,-0.874436311708841,..,..,77.401,-0.252344637840725,8678348,..,..,..,..
2022,YR2022,Curacao,CUW,..,..,..,..,..,..,10.975,16462,-1.45336494573583,..,..,89.025,-1.58398556951188,133534,..,..,..,12.4153747558594
